event_cause,zone,junction,police_station,veh_type,latitude,longitude,duration_minutes,requires_road_closure
vehicle_breakdown,North Zone 2,BagalurCrossJunc,Yelahanka,lcv,13.1181733,77.6089981,155,0
vehicle_breakdown,North Zone 1,HebbalFlyoverJunc,Hebbala,bmtc_bus,13.0426306,77.5908214,25,0
vehicle_breakdown,North Zone 2,GangammagudiJunc,Jalahalli,bmtc_bus,13.0566142,77.546737,44,0
vehicle_breakdown,South Zone 1,KonanakunteJunction(KanakapurarRd),Thalagattapura,bmtc_bus,12.8890533,77.56386,35,0
vehicle_breakdown,South Zone 2,SarjapurRd-St JohnsRdJunc,Adugodi,bmtc_bus,12.9293763,77.6162697,168,0
vehicle_breakdown,North Zone 2,YelhankaCircle,Yelahanka,private_car,13.0933773,77.5956407,10,0
congestion,West Zone 2,MekhriCircle,Sadashivanagar,Unknown,13.0143857,77.5837077,132,0
vehicle_breakdown,West Zone 2,KIMCO Junction,Byatarayanapura,others,12.951396,77.5370097,94,0
procession,South Zone 2,Marigowda-TavarkereRdJunc,Mico Layout,Unknown,12.936476,77.6064183,32,0
vehicle_breakdown,Central Zone 2,AnandRaoJunction,Sheshadripuram,bmtc_bus,12.980458,77.5733294,162,0
vehicle_breakdown,Central Zone 2,AnandRaoJunction,Sheshadripuram,bmtc_bus,12.9805215,77.5733068,156,0
vehicle_breakdown,South Zone 2,AyyappaTempleJunc,Madiwala,private_bus,12.92542,77.6175917,33,0
vehicle_breakdown,Central Zone 2,AnandRaoJunction,Sheshadripuram,bmtc_bus,12.9809017,77.573705,136,0
vehicle_breakdown,Central Zone 1,BloodBankCircle,Ashok Nagar,bmtc_bus,12.9621197,77.5948012,132,0
vehicle_breakdown,Central Zone 2,BloodBankCircle,Halasuru Gate,bmtc_bus,12.9622758,77.5942584,5,0
accident,South Zone 2,SilkBoardJunc,HSR Layout,Unknown,12.9167063,77.6239555,68,0
vehicle_breakdown,Central Zone 2,StateBankofMysoreJunc,Upparpet,ksrtc_bus,12.9748502,77.582264,346,0
vehicle_breakdown,West Zone 1,TumkurRdMarappanapalyaJunc,Yeshwanthpura,bmtc_bus,13.0157986,77.5539989,20,0
vehicle_breakdown,Central Zone 2,UlsoorGateJunc,Halasuru Gate,bmtc_bus,12.9670637,77.5872482,246,0
vehicle_breakdown,Central Zone 2,K R Circle,Halasuru Gate,private_bus,12.9755237,77.5872875,89,0
vehicle_breakdown,South Zone 2,MaharajaJunction,Adugodi,bmtc_bus,12.9342422,77.6297294,140,1
vehicle_breakdown,Central Zone 2,toll gate mysore road,Chamarajpet,bmtc_bus,12.9579698,77.5536554,134,0
vehicle_breakdown,West Zone 1,RingRoad-UllalJunction,Jnanabharathi,bmtc_bus,12.9509793,77.4993639,173,0
vehicle_breakdown,West Zone 1,JalahalliCross(SM Circle),Peenya,heavy_vehicle,13.0391483,77.52008,178,0
vehicle_breakdown,West Zone 2,KIMCO Junction,Byatarayanapura,private_bus,12.9530663,77.5401321,135,0
vehicle_breakdown,West Zone 2,BhashyamCircle-SadashivNagar,Sadashivanagar,others,13.0062304,77.5793973,136,0
vehicle_breakdown,West Zone 1,GoruguntepalyaJunc,Yeshwanthpura,lcv,13.0328783,77.5409111,170,0
vehicle_breakdown,West Zone 1,RingRoad-UllalJunction,Jnanabharathi,bmtc_bus,12.9506387,77.4988418,45,0
vehicle_breakdown,West Zone 2,MS RamaiahJunc(TollGate),Sadashivanagar,private_car,13.0156971,77.5630754,144,0
vehicle_breakdown,South Zone 1,DevegowdaPetrolBunkJunc,Banashankari,bmtc_bus,12.9215181,77.560083,92,0
vehicle_breakdown,West Zone 2,ItmaduJunction,Banashankari,lcv,12.9284666,77.5458777,13,0
vehicle_breakdown,Central Zone 2,MillCornerRd-SampigeRdJunc,Malleshwaram,bmtc_bus,12.9920652,77.5714496,180,0
vehicle_breakdown,Central Zone 2,MillCornerRd-SampigeRdJunc,Malleshwaram,bmtc_bus,12.9920634,77.5714152,178,0
vehicle_breakdown,Central Zone 2,TownhallJunction,Halasuru Gate,private_car,12.9640182,77.5835944,128,0
vehicle_breakdown,North Zone 1,YelhankaBypass,Yelahanka,private_car,13.0778415,77.5923366,173,0
vehicle_breakdown,Central Zone 2,K R Circle,Cubbon Park,others,12.9783234,77.5850184,152,0
vehicle_breakdown,Central Zone 1,BigBazaarJunction(OldMadrasRd),Banaswadi,lcv,12.9908196,77.6562969,177,0
vehicle_breakdown,West Zone 1,Ring road-Near Kengunte Junction,Jnanabharathi,bmtc_bus,12.9576748,77.5031956,77,0
vehicle_breakdown,Central Zone 2,ShantalaJunction,Chamarajpet,bmtc_bus,12.9746483,77.5702833,45,0
vehicle_breakdown,Central Zone 2,BloodBankCircle,Halasuru Gate,private_bus,12.9627211,77.5952912,190,0
vehicle_breakdown,East Zone 1,BigBazaar(Whitefield)Junc,Mahadevapura,bmtc_bus,12.9879463,77.7355131,135,0
vehicle_breakdown,Central Zone 2,KhodaysCircle(DV UrsCircle),Upparpet,heavy_vehicle,12.9800105,77.572795,128,0
vehicle_breakdown,South Zone 2,JayadevaHospitalJunc,Mico Layout,others,12.9166554,77.6017984,72,0
accident,Central Zone 1,OldMadrasRd-Indranagar100ftRdJunc,Jeevanbheemanagar,Unknown,12.9840929,77.6412627,65,0
vehicle_breakdown,East Zone 2,TC Palya-OM RoadJunc,K.R. Pura,others,13.018784,77.7076166,15,1
vehicle_breakdown,Central Zone 1,OldMadrasRd-Indranagar100ftRdJunc,Jeevanbheemanagar,others,12.9833718,77.6405569,19,0
vehicle_breakdown,Central Zone 2,Shivajinagar(BRV)Junction,Shivajinagar,bmtc_bus,12.9789875,77.6031384,31,0
vehicle_breakdown,South Zone 2,MeenakshiMallJunc,Hulimavu,heavy_vehicle,12.876753,77.5952416,143,0
vehicle_breakdown,Unknown,ElectronicCityGate-2Junc,Electronic City,heavy_vehicle,12.8562547,77.6647587,45,0
vehicle_breakdown,West Zone 2,SatteliteBusStandJunc,Byatarayanapura,lcv,12.953795,77.542525,160,0
vehicle_breakdown,East Zone 2,Kammanahalli-RingRoadJunction,Hennuru,heavy_vehicle,13.0266444,77.6379977,146,0
vehicle_breakdown,West Zone 1,GokuldasImagesJunc,Yeshwanthpura,heavy_vehicle,13.0315132,77.535623,17,0
vehicle_breakdown,South Zone 2,5thMainHSR,Madiwala,private_bus,12.9170023,77.6298712,187,0
vehicle_breakdown,Central Zone 1,CMP GateJunc,Ashok Nagar,private_car,12.9575332,77.605949,160,1
vehicle_breakdown,Central Zone 1,CMP GateJunc,Ashok Nagar,private_car,12.9574588,77.6058341,159,0
vehicle_breakdown,South Zone 1,KadirenahalliJunction,Banashankari,heavy_vehicle,12.9160149,77.5650786,113,0
vehicle_breakdown,South Zone 2,ArakereGateJunc,Hulimavu,lcv,12.8905314,77.5981768,154,0
vehicle_breakdown,Central Zone 2,UlsoorGateJunc,Halasuru Gate,Unknown,12.9668575,77.5874883,28,1
vehicle_breakdown,West Zone 2,ShivanahalliJunctionWOC,Rajajinagar,bmtc_bus,12.9902133,77.5507783,145,0
vehicle_breakdown,North Zone 2,YelhankaCircle,Yelahanka,lcv,13.0924993,77.5970429,301,0
vehicle_breakdown,Central Zone 1,HosmatJunction,Halasur,heavy_vehicle,12.9686731,77.6145776,150,0
vehicle_breakdown,West Zone 2,YeshwanthpuraCircle,Yeshwanthpura,lcv,13.0187009,77.5584531,31,0
vehicle_breakdown,West Zone 1,PeenyaPoliceStation,Peenya,ksrtc_bus,13.037816,77.5222282,172,0
vehicle_breakdown,North Zone 2,BagalurCrossJunc,Yelahanka,heavy_vehicle,13.1216737,77.6108741,43,0
vehicle_breakdown,West Zone 2,MekhriCircle,Sadashivanagar,heavy_vehicle,13.0145719,77.5829954,139,0
vehicle_breakdown,North Zone 2,YelhankaCircle,Yelahanka,bmtc_bus,13.0959687,77.5951418,45,0
vehicle_breakdown,South Zone 1,BanashankariBusStandJunc,Jayanagara,others,12.9176885,77.5745503,177,0
vehicle_breakdown,Central Zone 1,OldMadrasRd-Indranagar100ftRdJunc,Jeevanbheemanagar,bmtc_bus,12.9841979,77.6424961,12,0
vehicle_breakdown,South Zone 2,AyyappaTempleJunc,Madiwala,bmtc_bus,12.925018,77.6177729,47,0
vehicle_breakdown,East Zone 1,HopefarmJunction,Mahadevapura,heavy_vehicle,12.98374123,77.75228668,154,0
vehicle_breakdown,North Zone 1,SindhiColonyJunction,Pulikeshinagar(F.Town),bmtc_bus,12.9955903,77.6166919,49,0
vehicle_breakdown,West Zone 2,MC Circle,Magadi Road,bmtc_bus,12.9747138,77.5487765,25,0
vehicle_breakdown,Central Zone 1,BigBazaarJunction(OldMadrasRd),Banaswadi,heavy_vehicle,12.9915263,77.6562969,157,0
vehicle_breakdown,Central Zone 2,toll gate mysore road,Magadi Road,heavy_vehicle,12.9576174,77.5519675,147,0
vehicle_breakdown,Central Zone 2,toll gate mysore road,Magadi Road,heavy_vehicle,12.9576032,77.5519561,137,0
vehicle_breakdown,Central Zone 1,BigBazaarJunction(OldMadrasRd),Banaswadi,heavy_vehicle,12.9905,77.6560583,130,0
vehicle_breakdown,West Zone 1,RajeshwariJunc,Byatarayanapura,heavy_vehicle,12.9364683,77.517665,151,1
vehicle_breakdown,West Zone 1,TumkurRdMarappanapalyaJunc,Yeshwanthpura,private_bus,13.0222877,77.551279,171,0
vehicle_breakdown,Central Zone 2,RamaiahCircle-UlsoorPoliceStation,Halasur,ksrtc_bus,12.9761699,77.6265869,163,0
congestion,East Zone 1,ESI(k r puram),Mahadevapura,Unknown,12.9930024,77.7063512,175,0
vehicle_breakdown,West Zone 2,KHB Junction,Kamakshipalya,ksrtc_bus,12.9807626,77.5366494,153,1
vehicle_breakdown,Central Zone 2,PoliceCornerJunc,Halasuru Gate,bmtc_bus,12.9680422,77.5864977,126,0
vehicle_breakdown,South Zone 2,MeenakshiMallJunc,Hulimavu,private_car,12.8768233,77.5952233,135,0
vehicle_breakdown,North Zone 1,"VeerannapalyaJunction(BEL,HO)",Hennuru,taxi,13.0416478,77.6144995,132,0
vehicle_breakdown,North Zone 2,HesaraghattaJunction,Chikkabanavara,bmtc_bus,13.0456768,77.5069056,123,0
vehicle_breakdown,South Zone 2,MICO Bande,Adugodi,bmtc_bus,12.944295,77.603045,59,0
vehicle_breakdown,West Zone 1,MysoreRd-RingRdJunc(Nayandanahallii),Byatarayanapura,bmtc_bus,12.9453,77.527915,17,0
vehicle_breakdown,Central Zone 1,QueensStatueCircle,Cubbon Park,ksrtc_bus,12.9764526,77.5990981,76,0
vehicle_breakdown,Central Zone 2,ChaudrayaCircle/UdayaTVCircle(CantonmentJunc),High ground,heavy_vehicle,12.9931026,77.5955209,164,0
vehicle_breakdown,West Zone 2,MS RamaiahJunc(TollGate),Yeshwanthpura,private_car,13.0180834,77.5595554,123,0
vehicle_breakdown,Central Zone 2,toll gate mysore road,Magadi Road,bmtc_bus,12.9581456,77.5538826,166,0
vehicle_breakdown,North Zone 1,YelhankaBypass,Yelahanka,heavy_vehicle,13.0803546,77.5925608,160,0
vehicle_breakdown,West Zone 2,MekhriCircle,Sadashivanagar,private_car,13.018293,77.5836603,134,0
vehicle_breakdown,Central Zone 1,Ashoknagar Junction(ShoolayCircle),Ashok Nagar,private_car,12.9664358,77.6066593,53,1
vehicle_breakdown,Central Zone 2,UlsoorGateJunc,Halasuru Gate,lcv,12.967125,77.5873533,50,0
procession,Central Zone 1,SiddalingaiahCircle,Cubbon Park,Unknown,12.97200197,77.59397105,480,1
vehicle_breakdown,East Zone 1,KundanahalliGateJunc,Whitefield,heavy_vehicle,12.9557474,77.7162112,179,0
vehicle_breakdown,Central Zone 2,PurnimaTheaterJunc,Wilson Garden,bmtc_bus,12.9587568,77.5866419,180,0
vehicle_breakdown,North Zone 1,Kammanahalli-RingRoadJunction,Banaswadi,private_bus,13.0263399,77.6366103,20,0
vehicle_breakdown,Central Zone 1,OldPoliceStation-Ashoknagar,Ashok Nagar,lcv,12.9681339,77.6062498,53,0
vehicle_breakdown,Central Zone 2,MintoJunction,V.V.Puram (C.Pet),bmtc_bus,12.9590877,77.57209,76,0
vehicle_breakdown,North Zone 2,MSRamaiahHospitalJunc,Sadashivanagar,bmtc_bus,13.0278807,77.5742038,149,0
vehicle_breakdown,Central Zone 1,TrinityCircle,Halasur,private_car,12.9724229,77.6190326,140,0
vehicle_breakdown,East Zone 2,RamamurthyNagarJunction,Banaswadi,bmtc_bus,13.011732,77.6624367,140,0
vehicle_breakdown,West Zone 2,MargosaRd-18thCrossJunc,Sadashivanagar,bmtc_bus,13.0119756,77.5692386,45,0
accident,North Zone 1,"VeerannapalyaJunction(BEL,HO)",K.G. Halli,Unknown,13.0405817,77.6162956,70,0
tree_fall,West Zone 2,BasavamantapaJunc-Dr RajkumarRd,Magadi Road,Unknown,12.9802826,77.5568198,11608,0
vehicle_breakdown,North Zone 2,CIL CrossJunction-JayamahalRd,R.T. Nagar,private_car,13.010626,77.5916914,150,0
accident,North Zone 1,"VeerannapalyaJunction(BEL,HO)",K.G. Halli,Unknown,13.0405496,77.6159294,86,0
accident,North Zone 1,"VeerannapalyaJunction(BEL,HO)",K.G. Halli,Unknown,13.0405539,77.6158965,82,0
accident,North Zone 1,"VeerannapalyaJunction(BEL,HO)",Hennuru,Unknown,13.0409434,77.6162664,117,0
accident,West Zone 2,KIMCO Junction,Byatarayanapura,Unknown,12.9506848,77.5407012,209,0
vehicle_breakdown,West Zone 1,Nagarbhavi,Byatarayanapura,private_car,12.958172,77.518291,137,0
vehicle_breakdown,West Zone 1,GokuldasImagesJunc,Yeshwanthpura,lcv,13.029971,77.5373246,125,0
vehicle_breakdown,North Zone 1,HebbalFlyoverJunc,Hebbala,private_car,13.043945,77.5923467,124,0
accident,North Zone 2,YelhankaCircle,Yelahanka,Unknown,13.0950317,77.597495,32,0
vehicle_breakdown,West Zone 1,Srigandakaval,Kamakshipalya,heavy_vehicle,12.988656,77.5111959,123,0
vehicle_breakdown,North Zone 2,SantheCircle,Yelahanka,private_car,13.0954067,77.59742,169,0
vehicle_breakdown,West Zone 1,Nagarbhavi,Jnanabharathi,heavy_vehicle,12.9600494,77.5150128,145,0
vehicle_breakdown,West Zone 1,GokuldasImagesJunc,Yeshwanthpura,heavy_vehicle,13.0298587,77.5370419,18,0
vehicle_breakdown,Central Zone 1,Arts&CraftsCircle,Cubbon Park,truck,12.9753275,77.6072089,9,0
vehicle_breakdown,West Zone 1,Srigandakaval,Kamakshipalya,lcv,12.9889721,77.5079565,128,0
vehicle_breakdown,West Zone 1,SRS Peenya Junc,Yeshwanthpura,heavy_vehicle,13.0333333,77.5323361,174,0
vehicle_breakdown,West Zone 2,MekhriCircle,Sadashivanagar,others,13.0107779,77.5836783,173,0
accident,Central Zone 2,IndianExpressJunction,Cubbon Park,Unknown,12.9832276,77.5970073,5,0
vehicle_breakdown,Central Zone 1,MotherTeressaCircle,Ashok Nagar,private_car,12.966695,77.6086976,150,0
vehicle_breakdown,South Zone 1,KadirenahalliJunction,Banashankari,bmtc_bus,12.9155753,77.5652999,6,0
vehicle_breakdown,East Zone 1,Kadubeesanahalli-ORR Junc,HAL Old Airport,bmtc_bus,12.9379619,77.6939433,21,0
vehicle_breakdown,Central Zone 2,LRDE Junction,High ground,taxi,12.98675,77.5882467,172,0
vehicle_breakdown,Central Zone 1,Ashoknagar Junction(ShoolayCircle),Ashok Nagar,lcv,12.9662664,77.6069727,36,0
vehicle_breakdown,South Zone 1,KonanakunteJunction(KanakapurarRd),K.S. Layout,bmtc_bus,12.8911407,77.5649107,151,0
vehicle_breakdown,South Zone 2,Bommanahalli,HSR Layout,others,12.9059977,77.6295789,150,0
vehicle_breakdown,Central Zone 1,BigBazaarJunction(OldMadrasRd),Banaswadi,private_bus,12.9915166,77.6577548,130,0
vehicle_breakdown,Central Zone 2,WilsonGarden12thCrossJunc,Adugodi,others,12.9436966,77.5973655,180,0
vehicle_breakdown,South Zone 2,Krupanidhi College,Adugodi,bmtc_bus,12.9247775,77.6278985,88,0
vehicle_breakdown,Central Zone 2,WilsonGarden12thCrossJunc,Wilson Garden,others,12.9437406,77.5970757,7,0
vehicle_breakdown,South Zone 1,UttarahalliJunction,K.S. Layout,heavy_vehicle,12.9069767,77.5462333,601,0
vehicle_breakdown,West Zone 2,TataInstituteCircle,Sadashivanagar,others,13.0141331,77.5674081,16,1
vehicle_breakdown,West Zone 1,GokuldasImagesJunc,Yeshwanthpura,lcv,13.03251,77.5340727,167,0
accident,West Zone 1,GokuldasImagesJunc,Yeshwanthpura,Unknown,13.0324907,77.5339285,105,0
vehicle_breakdown,Central Zone 1,OldMadrasRd-NGEF Junc,Banaswadi,bmtc_bus,12.987355,77.6492367,137,0
vehicle_breakdown,Central Zone 1,OldMadrasRd-NGEF Junc,Banaswadi,bmtc_bus,12.9873278,77.6491713,132,0
vehicle_breakdown,West Zone 2,KIMCO Junction,Byatarayanapura,ksrtc_bus,12.9503051,77.53733,162,0
vehicle_breakdown,West Zone 2,RajajinagarEntranceJunction,Magadi Road,truck,12.9814944,77.5599774,178,0
vehicle_breakdown,West Zone 2,TumkurRdMarappanapalyaJunc,Sheshadripuram,bmtc_bus,13.0185596,77.5553194,66,0
vehicle_breakdown,West Zone 2,BhashyamCircle,Magadi Road,bmtc_bus,12.9844163,77.5547537,15,0
vehicle_breakdown,West Zone 1,GokuldasImagesJunc,Yeshwanthpura,private_car,13.0305207,77.537139,29,0
vehicle_breakdown,South Zone 2,HulimaveRd-BanneraghattaRdJunc,Hulimavu,lcv,12.8794811,77.595724,131,0
vehicle_breakdown,South Zone 2,IbblurJunction',Bellandur,private_car,12.9196326,77.6670344,121,0
vehicle_breakdown,North Zone 1,KodigehalliCross,Kodigehalli,taxi,13.0559425,77.5932944,169,0
vehicle_breakdown,North Zone 1,KodigehalliCross,Kodigehalli,taxi,13.0559443,77.5932899,166,0
vehicle_breakdown,North Zone 2,BagalurCrossJunc,Yelahanka,heavy_vehicle,13.1219388,77.6109778,75,0
vehicle_breakdown,North Zone 2,BagalurCrossJunc,Yelahanka,heavy_vehicle,13.1219292,77.6106965,153,0
vehicle_breakdown,East Zone 1,Kadubeesanahalli-ORR Junc,HAL Old Airport,bmtc_bus,12.9428015,77.6973709,150,0
vehicle_breakdown,North Zone 1,Batrayanapura(Amrutahalli)Junction,Kodigehalli,lcv,13.0697237,77.5917532,125,0
vehicle_breakdown,East Zone 2,RamamurthyNagarJunction,Banaswadi,bmtc_bus,13.013325,77.6623533,72,0
vehicle_breakdown,Central Zone 2,MintoJunction,V.V.Puram (C.Pet),bmtc_bus,12.9603511,77.5717869,30,0
vehicle_breakdown,Central Zone 2,RamaiahCircle-UlsoorPoliceStation,Halasur,lcv,12.9763006,77.6266352,11606,0
vehicle_breakdown,Central Zone 2,ShivandaCircle,High ground,bmtc_bus,12.9866029,77.5794639,102,0
vehicle_breakdown,West Zone 1,Ring road-Near Kengunte Junction,Jnanabharathi,bmtc_bus,12.9604521,77.5048389,125,0
vehicle_breakdown,West Zone 2,YeshwanthpuraCircle,Yeshwanthpura,lcv,13.0179323,77.5592053,9,0
vehicle_breakdown,West Zone 2,BhashyamCircle,Rajajinagar,ksrtc_bus,12.98573,77.5526401,155,0
accident,West Zone 1,SRS Peenya Junc,Peenya,Unknown,13.0356634,77.5264227,50,0
vehicle_breakdown,North Zone 2,MekhriCircle,Sadashivanagar,lcv,13.0163545,77.5841071,175,0
vehicle_breakdown,South Zone 2,NIMHANS Junction,Wilson Garden,private_bus,12.9402233,77.597725,138,1
vehicle_breakdown,West Zone 2,TataInstituteCircle,Sadashivanagar,lcv,13.013048,77.5676395,50,0
vehicle_breakdown,Central Zone 1,TrinityCircle,Halasur,private_bus,12.9713826,77.618886,25,0
vehicle_breakdown,South Zone 2,Bommanahalli,HSR Layout,truck,12.9100117,77.6273017,145,0
vehicle_breakdown,West Zone 1,RajeshwariJunc,Kengeri,private_bus,12.9322456,77.5167322,146,0
procession,Central Zone 1,BEML GateJunc(SuranjandasRd),Jeevanbheemanagar,Unknown,12.9670116,77.6590653,60,1
vehicle_breakdown,North Zone 2,KogilluCrossJunc,Yelahanka,bmtc_bus,13.103462,77.6004884,146,0
vehicle_breakdown,North Zone 2,YelhankaCircle,Yelahanka,ksrtc_bus,13.0913131,77.5966701,129,0
vehicle_breakdown,West Zone 1,Ring road-Near Kengunte Junction,Jnanabharathi,lcv,12.958625,77.5035683,150,0
accident,Central Zone 2,WilsonGarden10thCrossJunc,Wilson Garden,Unknown,12.94595877,77.5954834,345,0
vehicle_breakdown,West Zone 1,SRS Peenya Junc,Yeshwanthpura,private_bus,13.034211,77.530813,35,0
vehicle_breakdown,West Zone 2,MysoreRd-RingRdJunc(Nayandanahallii),Byatarayanapura,ksrtc_bus,12.9454841,77.5288004,126,0
vehicle_breakdown,West Zone 1,SRS Peenya Junc,Yeshwanthpura,private_car,13.0337676,77.530266,125,0
vehicle_breakdown,West Zone 1,JalahalliCross(SM Circle),Peenya,private_car,13.0397392,77.5189559,30,0
vehicle_breakdown,West Zone 2,5thMainRPC Layout-Vijayanagar,Vijayanagara,private_bus,12.9660024,77.5353515,139,0
vehicle_breakdown,South Zone 2,AyyappaTempleJunc,Madiwala,private_bus,12.9230765,77.6190813,19,0
accident,East Zone 1,IbblurJunction',Bellandur,Unknown,12.9216109,77.6679437,84,0
vehicle_breakdown,Central Zone 1,OldMadrasRd-SuddaguntepalyaRdJunc,Banaswadi,heavy_vehicle,12.9888472,77.6520017,141,0
vehicle_breakdown,North Zone 1,YelhankaBypass,Yelahanka,heavy_vehicle,13.0824868,77.5933591,1636,0
vehicle_breakdown,East Zone 1,Kadubeesanahalli-ORR Junc,HAL Old Airport,heavy_vehicle,12.93934584,77.69560186,44,0
vehicle_breakdown,South Zone 2,Jaipuria-Adugodi,Adugodi,others,12.9354137,77.6246596,139,0
vehicle_breakdown,West Zone 1,TumkurRdMarappanapalyaJunc,Yeshwanthpura,lcv,13.0215594,77.5519261,55,0
vehicle_breakdown,Central Zone 1,BM ShriJunc(CMH-100FtRd)Junc,Jeevanbheemanagar,bmtc_bus,12.979,77.640885,51,1
vehicle_breakdown,South Zone 2,BilekahalliJunc,Mico Layout,bmtc_bus,12.9013618,77.6012145,124,0
vehicle_breakdown,Central Zone 2,ShivajiTalkiesJunc,Halasuru Gate,lcv,12.9604168,77.5836482,170,0
vehicle_breakdown,West Zone 1,SRS Peenya Junc,Yeshwanthpura,others,13.0345783,77.5298356,150,0
vehicle_breakdown,Central Zone 1,AgaraJunction,HAL Old Airport,bmtc_bus,12.9245643,77.6504464,132,0
vehicle_breakdown,Central Zone 2,PoliceCornerJunc,Halasuru Gate,bmtc_bus,12.9692182,77.5856419,35,0
vehicle_breakdown,Central Zone 1,OldMadrasRd-Indranagar100ftRdJunc,Jeevanbheemanagar,others,12.9843247,77.6416501,30,0
vehicle_breakdown,East Zone 1,Deverabeesanahalli-ORR Junc,HAL Old Airport,bmtc_bus,12.9291983,77.6821533,157,0
vehicle_breakdown,Central Zone 1,D'SouzaCircle,Ashok Nagar,lcv,12.9669829,77.610195,166,0
vehicle_breakdown,Central Zone 2,ThomasCafe-New,Pulikeshinagar(F.Town),private_bus,12.9905937,77.6138551,147,0
vehicle_breakdown,Central Zone 1,MotherTeressaCircle,Ashok Nagar,lcv,12.9668199,77.6099183,133,0
vehicle_breakdown,East Zone 2,KalyanNagar-ORR Junc,Hennuru,lcv,13.0258275,77.640718,146,0
vehicle_breakdown,West Zone 2,ItmaduJunction,Banashankari,bmtc_bus,12.9279614,77.5463918,43,0
vehicle_breakdown,West Zone 2,SatteliteBusStandJunc,Byatarayanapura,lcv,12.9528155,77.5408666,47,0
vehicle_breakdown,North Zone 1,HennurRoad-ORR Junc,Hennuru,heavy_vehicle,13.029057,77.6318213,128,0
vehicle_breakdown,West Zone 2,MekhriCircle,Sadashivanagar,truck,13.0143986,77.5836611,37,0
vehicle_breakdown,Central Zone 2,N R SquareJunc,Halasuru Gate,bmtc_bus,12.9661307,77.5869643,49,0
vehicle_breakdown,Central Zone 2,UlsoorGateJunc,Halasuru Gate,bmtc_bus,12.9662941,77.5870212,3,0
vehicle_breakdown,South Zone 2,NaganathapuraJunction,Electronic City,private_car,12.8729477,77.6511736,124,1
vehicle_breakdown,South Zone 2,J D MaraJunc,Mico Layout,private_bus,12.9073043,77.6008947,21,0
vehicle_breakdown,West Zone 2,VijayanagarBusStandJunction,Vijayanagara,truck,12.9728201,77.5386984,31,0
vehicle_breakdown,South Zone 2,Kudlu Gate Junc,Electronic City,heavy_vehicle,12.8890467,77.6399533,112,0
vehicle_breakdown,Central Zone 1,OldPoliceStation-Ashoknagar,Ashok Nagar,lcv,12.9690984,77.6064801,8,0
vehicle_breakdown,West Zone 1,Chokasandra (Tumkur road),Peenya,ksrtc_bus,13.042724,77.5131004,138,0
vehicle_breakdown,West Zone 2,MS RamaiahJunc(TollGate),Yeshwanthpura,lcv,13.0174584,77.5598518,27,0
vehicle_breakdown,West Zone 2,MargosaRd-18thCrossJunc,Malleshwaram,bmtc_bus,13.011444,77.5689655,146,0
vehicle_breakdown,Central Zone 2,K R Circle,Halasuru Gate,bmtc_bus,12.9774311,77.5852958,172,0
vehicle_breakdown,Central Zone 2,TownhallJunction,Halasuru Gate,bmtc_bus,12.9635362,77.5849463,121,0
vehicle_breakdown,North Zone 2,KogilluCrossJunc,Yelahanka,heavy_vehicle,13.1067233,77.6021533,11,0
vehicle_breakdown,Central Zone 1,BigBazaarJunction(OldMadrasRd),Banaswadi,private_car,12.991531,77.6578814,138,0
vehicle_breakdown,Central Zone 1,BigBazaarJunction(OldMadrasRd),Banaswadi,taxi,12.9914917,77.6578683,130,0
vehicle_breakdown,Central Zone 2,PoliceTimmaiahCircle(GPO),Cubbon Park,lcv,12.9816033,77.5943385,72,0
vehicle_breakdown,Central Zone 1,OldMadrasRd-Indranagar100ftRdJunc,Jeevanbheemanagar,ksrtc_bus,12.9841502,77.6414011,7,0
vehicle_breakdown,North Zone 2,KogilluCrossJunc,Yelahanka,heavy_vehicle,13.1070291,77.6032321,38,0
vehicle_breakdown,Central Zone 2,BangaloreBodyBuildersJunc,Magadi Road,truck,12.9586414,77.5548032,143,0
vehicle_breakdown,Central Zone 2,AnandRaoJunction,High ground,private_bus,12.982317,77.575899,133,0
vehicle_breakdown,North Zone 2,KogilluCrossJunc,Yelahanka,taxi,13.1065122,77.6008683,30,0
vehicle_breakdown,West Zone 2,YeshwanthpuraCircle,Sadashivanagar,bmtc_bus,13.0177789,77.5556665,119,0
vehicle_breakdown,West Zone 2,YeshwanthpuraCircle,R.T. Nagar,bmtc_bus,13.0178084,77.5556622,117,0
vehicle_breakdown,Central Zone 1,BigBazaarJunction(OldMadrasRd),Banaswadi,lcv,12.9913351,77.6567306,154,0
vehicle_breakdown,South Zone 1,MarenahalliRd-18thMainRdJunc,Jayanagara,others,12.9169728,77.5888751,20,0
vehicle_breakdown,Central Zone 1,BloodBankCircle,Ashok Nagar,others,12.9630215,77.5957523,167,0
vehicle_breakdown,Central Zone 2,BloodBankCircle,Halasuru Gate,lcv,12.9630478,77.5957383,28,0
vehicle_breakdown,Central Zone 2,Richmond circle jn,Halasuru Gate,auto,12.9637926,77.596254,3,0
vehicle_breakdown,Central Zone 2,Richmond circle jn,Halasuru Gate,others,12.9637451,77.5962145,16,0
vehicle_breakdown,Central Zone 2,KhodaysCircle(DV UrsCircle),Chamarajpet,ksrtc_bus,12.9802472,77.5705285,6,0
vehicle_breakdown,Central Zone 2,HudsonCircle,Halasuru Gate,lcv,12.9692985,77.5905992,159,0
